Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.132	-	chr2L	-	1750687	1752122	0.942201	13.713455	23.384930
FBti0019108	-	chr2L	-	1801273	1806792	0.826636	12.031442	20.516668
STRG.133	-	chr2L	-	1801273	1806792	0.826636	12.031442	20.516668
FBgn0031374	Wdr62	chr2L	+	1884622	1944289	0.446464	6.498150	11.081000
FBgn0011859	tRNA:Gly-GCC-1-1	chr2L	-	1938089	1938159	0.000000	0.000000	0.000000
STRG.134	-	chr2L	+	1913230	1932113	1.595528	23.222435	39.600159
STRG.135	-	chr2L	+	1934143	1937912	2.518111	36.650356	62.498180
STRG.136	-	chr2L	+	1941579	1941903	2.209677	32.161190	54.843014
STRG.137	-	chr2L	+	1942001	1942446	1.864353	27.135101	46.272255
STRG.138	-	chr2L	+	1942510	1943210	2.477586	36.060524	61.492374
FBgn0267972	Der-1	chr2L	+	1973957	1975413	3.794047	63.088211	107.581459
FBgn0031377	CG15356	chr2L	-	1975463	1980755	0.888916	12.937908	22.062424
STRG.139	-	chr2L	+	1973957	1975413	3.794047	63.088211	107.581459
FBgn0031378	CG15362	chr2L	+	1981176	1982099	0.633456	9.219764	15.722043
FBgn0031379	CG7289	chr2L	+	1982217	1984514	2.167136	31.542019	53.787170
FBgn0001125	Got2	chr2L	-	1984512	1987758	6.695502	107.288940	182.954941
STRG.140	-	chr2L	+	1981323	1981772	1.038265	15.111637	25.769188
STRG.141	-	chr2L	+	1982551	1984448	2.471316	35.969273	61.336754
STRG.142	-	chr2L	-	1984512	1987758	7.371428	107.288940	182.954941
FBgn0031381	Npc2a	chr2L	+	1988290	1988940	22.603687	328.989960	561.011597
STRG.143	-	chr2L	+	1988290	1988940	22.603687	328.989960	561.011597
FBgn0262148	lncRNA:CR42874	chr2L	+	1989450	1990894	0.051674	0.752100	1.282521
FBgn0053543	CG33543	chr2L	-	1997102	2006313	0.026647	0.387839	0.661364
FBgn0263441	asRNA:CR43464	chr2L	+	2000058	2003935	0.000000	0.000000	0.000000
FBgn0031384	CG4238	chr2L	+	2009859	2030788	0.019404	0.282419	0.481597
FBgn0051939	tRNA:Gln-CTG-2-4	chr2L	-	2010646	2010717	0.000000	0.000000	0.000000
FBgn0051940	tRNA:Gln-CTG-3-1	chr2L	-	2010869	2010940	0.000000	0.000000	0.000000
FBgn0051669	tRNA:Gln-CTG-2-5	chr2L	-	2013179	2013250	0.000000	0.000000	0.000000
FBgn0286732	snoRNA:Or-CD14	chr2L	-	2014449	2014575	0.000000	0.000000	0.000000
FBgn0003557	Su(dx)	chr2L	+	2037714	2044372	2.538577	36.948235	63.006138
STRG.144	-	chr2L	+	2039860	2043892	3.839068	55.876492	95.283638
FBgn0028952	Kebab	chr2L	+	2045494	2048054	0.128571	1.871313	3.191064
FBgn0026396	Or22c	chr2L	+	2054589	2057967	0.091811	1.336282	2.278700
FBgn0053516	dpr3	chr2L	-	2058790	2109878	1.025949	14.932382	25.463511
FBgn0031388	CG12674	chr2L	+	2079919	2081286	0.030353	0.441779	0.753345
FBgn0266043	lncRNA:CR44808	chr2L	+	2082031	2082347	0.000000	0.000000	0.000000
FBgn0264864	lncRNA:CR44055	chr2L	+	2083362	2084419	0.000000	0.000000	0.000000
FBti0060681	-	chr2L	-	2100430	2109522	0.008816	0.128314	0.218808
STRG.145	-	chr2L	-	2100430	2109522	0.008816	0.128314	0.218808
FBti0019109	-	chr2L	-	2112168	2119774	0.013619	0.198220	0.338016
STRG.146	-	chr2L	-	2112168	2119774	0.013619	0.198220	0.338016
FBgn0031389	CG4259	chr2L	-	2127309	2129237	5.279058	91.311722	155.709717
STRG.147	-	chr2L	-	2127309	2129237	5.279058	91.311722	155.709717
FBgn0004507	GlyP	chr2L	+	2130813	2137296	1.693702	24.651329	42.036789
STRG.148	-	chr2L	+	2135072	2136876	2.004654	29.177141	49.754448
FBgn0031390	tho2	chr2L	-	2137350	2145187	2.172465	31.619583	53.919430
STRG.149	-	chr2L	-	2137506	2137916	1.021672	14.870131	25.357359
STRG.150	-	chr2L	-	2138030	2140303	3.909575	56.902699	97.033585
STRG.151	-	chr2L	-	2141809	2142548	1.728739	25.161282	42.906387
STRG.152	-	chr2L	-	2142656	2143849	1.850484	26.933243	45.928032
STRG.153	-	chr2L	-	2144124	2144594	2.409449	35.068817	59.801250
FBgn0031391	CG11723	chr2L	-	2145297	2147275	0.464604	6.762173	11.531225
FBgn0027509	TBCD	chr2L	+	2147518	2151664	2.138619	31.126963	53.079391
FBgn0031392	AIF	chr2L	+	2151754	2155389	1.180087	17.175814	29.289135
STRG.154	-	chr2L	+	2147642	2149780	2.169549	31.577141	53.847057
STRG.155	-	chr2L	+	2149884	2150787	2.431302	35.386879	60.343628
STRG.156	-	chr2L	+	2151834	2152257	1.094675	15.932668	27.169254
STRG.157	-	chr2L	+	2152726	2153096	1.300319	18.925770	32.273254
STRG.158	-	chr2L	+	2153594	2155215	1.578205	22.970303	39.170212
FBgn0031393	CG15382	chr2L	+	2155753	2156790	0.000000	0.000000	0.000000
FBgn0000097	aop	chr2L	-	2156484	2178754	1.117171	16.260092	27.727592
STRG.159	-	chr2L	-	2157889	2160582	4.374123	63.664059	108.563416
FBgn0264875	lncRNA:CR44066	chr2L	-	2186975	2187970	0.037149	0.540693	0.922019
FBgn0051946	tRNA:Arg-TCT-3-1	chr2L	+	2187007	2187079	0.000000	0.000000	0.000000
STRG.160	-	chr2L	-	2186975	2187970	0.037149	0.540693	0.922019
FBgn0031395	CG10874	chr2L	-	2189914	2192386	1.045267	15.213550	25.942974
FBgn0264874	asRNA:CR44065	chr2L	+	2190191	2191272	0.564135	8.210817	14.001533
STRG.161	-	chr2L	-	2190114	2192088	1.256497	18.906878	32.241039
STRG.162	-	chr2L	+	2190191	2191272	0.564135	8.210817	14.001533
FBgn0051668	CG31668	chr2L	-	2203721	2206166	0.037697	0.548669	0.935620
FBgn0053124	CG33124	chr2L	-	2206525	2209102	0.116523	1.695958	2.892039
FBgn0031397	CG15385	chr2L	-	2209574	2212571	0.056167	0.817494	1.394035
FBgn0010288	Uch	chr2L	-	2212738	2214211	6.007525	91.054726	155.271484
FBgn0085203	CG34174	chr2L	+	2214266	2215167	0.459722	6.691117	11.410057
FBgn0031398	daed	chr2L	-	2214972	2216311	0.258366	3.760440	6.412507
STRG.163	-	chr2L	-	2212738	2214211	6.007525	91.054726	155.271484
FBgn0040715	CG15386	chr2L	-	2216503	2217246	0.904486	13.164525	22.448864
FBgn0259717	CG42371	chr2L	-	2216503	2217246	0.904486	13.164525	22.448864
FBgn0031399	mio	chr2L	+	2217290	2220625	1.458390	21.226433	36.196468
FBgn0031401	papi	chr2L	+	2220748	2225544	0.952860	13.868593	23.649481
FBgn0031403	CG15387	chr2L	-	2225545	2226294	1.167388	16.990984	28.973953
FBgn0267378	sau	chr2L	+	2226342	2231099	3.570712	65.257164	111.280060
FBgn0264945	asRNA:CR44114	chr2L	-	2226753	2227604	0.207851	3.025209	5.158752
STRG.164	-	chr2L	+	2226342	2231099	3.570712	65.257164	111.280060
FBgn0262126	Sec24CD	chr2L	-	2231106	2236844	3.296043	51.599186	87.989738
FBgn0264946	asRNA:CR44115	chr2L	+	2236347	2237022	0.000000	0.000000	0.000000
STRG.165	-	chr2L	-	2231106	2236844	3.296043	51.599186	87.989738
FBgn0264979	CG4267	chr2L	+	2242378	2245274	0.401008	5.836552	9.952806
FBgn0262106	lncRNA:CR42859	chr2L	+	2245230	2247383	0.000000	0.000000	0.000000
FBti0019110	-	chr2L	-	2294097	2299243	4.619855	67.240608	114.662354
STRG.166	-	chr2L	-	2294097	2299243	4.619855	101.200188	172.572067
FBgn0031412	CG16995	chr2L	+	2307948	2308872	0.000000	0.000000	0.000000
FBgn0031413	CG9967	chr2L	-	2308761	2357356	0.388110	5.648826	9.632685
FBgn0031414	eys	chr2L	+	2311680	2358944	0.010730	0.156172	0.266313
FBgn0014010	Rab5	chr2L	-	2359142	2365273	3.107190	45.224224	77.118813
FBgn0261647	Axud1	chr2L	+	2365345	2370137	1.027559	14.955816	25.503471
STRG.167	-	chr2L	-	2359366	2360567	2.557895	37.229401	63.485600
STRG.168	-	chr2L	-	2360648	2364931	10.678750	165.549515	282.304047
STRG.169	-	chr2L	+	2365345	2370137	1.027559	14.955816	25.503471
FBgn0031418	CG3609	chr2L	-	2372455	2374627	4.353373	75.819534	129.291595
STRG.170	-	chr2L	-	2372455	2374627	4.766559	75.424728	128.618347
FBgn0031419	CG15390	chr2L	+	2374713	2375697	0.119483	1.739040	2.965505
FBgn0266317	asRNA:CR44982	chr2L	-	2374955	2375582	0.000000	0.000000	0.000000
FBgn0031420	Atxn7	chr2L	+	2375841	2380506	0.706855	10.288064	17.543768
FBgn0264672	Eogt	chr2L	+	2381097	2383073	0.612627	8.916604	15.205078
FBgn0031422	PIG-Wa	chr2L	+	2383202	2384747	0.024782	0.360695	0.615076
FBgn0031428	CG9886	chr2L	+	2420830	2424647	0.078150	1.137450	1.939642
FBgn0000490	dpp	chr2L	+	2428372	2459823	0.068825	1.001727	1.708200
FBgn0264978	Slh	chr2L	-	2488197	2492671	1.089100	15.851526	27.030886
STRG.171	-	chr2L	-	2491538	2492586	2.419390	35.213501	60.047977
FBgn0011818	oaf	chr2L	+	2492955	2498846	0.780019	11.352944	19.359659
FBgn0041337	Cyp309a2	chr2L	-	2564886	2573037	0.000000	0.000000	0.000000
FBti0019749	-	chr2L	+	2565593	2571603	2.012982	29.298351	49.961143
STRG.172	-	chr2L	+	2565593	2571603	2.012982	29.298351	49.961143
FBgn0026778	Rad1	chr2L	-	2573436	2575052	0.198787	2.893286	4.933788
FBgn0085343	Sws1	chr2L	-	2573436	2575052	0.198787	2.893286	4.933788
FBgn0031434	insv	chr2L	-	2575280	2576997	0.119105	1.733538	2.956123
FBgn0031435	Elba2	chr2L	+	2577687	2579179	0.099129	1.442793	2.460329
FBgn0031436	ND-B17.2	chr2L	-	2579201	2580172	2.652115	45.562550	77.695740
FBgn0031437	Arpc5	chr2L	+	2580292	2581423	5.000000	72.773514	124.097351
FBgn0026479	Drp1	chr2L	-	2581281	2585430	2.687936	39.122108	66.713150
STRG.173	-	chr2L	+	2577687	2579179	0.099129	1.442793	2.460329
STRG.174	-	chr2L	-	2579257	2580047	3.130435	45.562550	77.695740
STRG.175	-	chr2L	+	2580292	2581423	5.000000	72.773514	124.097351
STRG.176	-	chr2L	-	2581550	2584404	3.107219	45.224648	77.119530
FBgn0031449	CG31689	chr2L	+	2725674	2739830	1.267167	18.443237	31.450415
FBtr0309710_df_nrg	-	chr2L	+	2737568	2737589	0.000000	0.000000	0.000000
FBgn0263564	mir-4914	chr2L	+	2737568	2737661	0.000000	0.000000	0.000000
STRG.177	-	chr2L	+	2737466	2739024	2.812093	40.929176	69.794662
STRG.178	-	chr2L	+	2739134	2739411	3.285047	47.812881	81.533127
FBgn0031450	Hrs	chr2L	+	2739986	2743377	2.844230	41.396919	70.592285
FBgn0031451	CG9961	chr2L	-	2743375	2744934	0.000000	0.000000	0.000000
FBgn0031452	Cwc25	chr2L	+	2745098	2746944	1.271098	18.500452	31.547979
FBgn0250906	Pgk	chr2L	-	2746880	2753068	5.134469	106.040817	180.826569
FBgn0031453	Bacc	chr2L	+	2752445	2757975	3.095291	90.631111	154.549103
FBgn0265997	lncRNA:CR44772	chr2L	-	2757940	2758176	0.000000	0.000000	0.000000
STRG.179	-	chr2L	+	2740601	2743310	3.476419	50.598244	86.282883
STRG.180	-	chr2L	-	2746880	2748487	7.183041	105.634216	180.133209
STRG.181	-	chr2L	+	2752800	2757975	3.564831	90.631111	154.549103
FBgn0031455	Snapin	chr2L	-	2758427	2759677	1.097522	15.974107	27.239916
FBgn0031454	HemK2	chr2L	-	2758427	2759677	1.097522	15.974107	27.239916
STRG.182	-	chr2L	-	2758427	2759677	1.097522	15.974107	27.239916
FBgn0031456	Tnpo-SR	chr2L	+	2759924	2763889	0.556376	8.097887	13.808958
FBgn0031457	Snx21	chr2L	-	2763416	2765665	1.098820	15.992997	27.272131
STRG.183	-	chr2L	-	2764050	2765431	1.426256	20.758732	35.398918
FBgn0031458	aph-1	chr2L	+	2766233	2767281	3.358586	50.478718	86.079063
FBgn0026324	Taf10b	chr2L	-	2767286	2767845	1.848214	26.900206	45.871693
FBgn0028398	Taf10	chr2L	+	2767890	2768612	1.509036	21.963568	37.453476
FBgn0019830	colt	chr2L	-	2768590	2770069	2.103378	31.268999	53.321606
FBgn0031459	HINT1	chr2L	+	2770135	2770904	8.232722	140.585419	239.733902
FBgn0031460	CG15399	chr2L	-	2770884	2771776	0.310680	4.521855	7.710913
STRG.184	-	chr2L	+	2766233	2767281	3.358586	50.478718	86.079063
STRG.185	-	chr2L	-	2767286	2767845	1.848214	26.900206	45.871693
STRG.186	-	chr2L	+	2767890	2768612	1.509036	21.963568	37.453476
STRG.187	-	chr2L	-	2768590	2770069	2.103378	31.268999	53.321606
STRG.188	-	chr2L	+	2770135	2770904	8.232722	140.585419	239.733902
FBgn0004242	Syt1	chr2L	-	2772327	2799979	0.000000	0.000000	0.000000
FBti0019750	-	chr2L	+	2772653	2779175	2.057814	29.950869	51.073853
FBgn0264369	lncRNA:CR43821	chr2L	+	2797832	2798321	0.000006	0.000087	0.000149
STRG.189	-	chr2L	+	2772653	2779175	2.057814	29.950869	51.073853
FBgn0031461	daw	chr2L	+	2805261	2812376	0.666127	9.695281	16.532919
STRG.190	-	chr2L	+	2810397	2812022	1.083650	15.772203	26.895620
FBgn0283531	Duox	chr2L	-	2815970	2830248	0.017429	0.253674	0.432579
FBgn0031465	CG3123	chr2L	-	2823546	2825506	0.068842	1.001975	1.708622
STRG.191	-	chr2L	-	2823546	2825506	0.068842	1.001975	1.708622
FBgn0031466	CG3119	chr2L	-	2834887	2837833	0.040746	0.593046	1.011294
FBgn0031470	CG18557	chr2L	-	2844601	2845734	0.412861	6.009069	10.246991
STRG.192	-	chr2L	-	2844601	2845734	0.412861	6.009069	10.246991
FBgn0031471	CG3117	chr2L	-	2845926	2847212	0.060805	0.884999	1.509148
FBgn0015521	RpS21	chr2L	+	2856070	2857029	80.456055	1988.079346	3390.181152
FBgn0031474	CG2991	chr2L	+	2857164	2868548	2.825181	64.724792	110.372238
STRG.193	-	chr2L	+	2856070	2857029	82.816628	1988.079346	3390.181152
STRG.194	-	chr2L	+	2859624	2868548	2.872749	77.098534	131.472626
FBgn0051694	CG31694	chr2L	-	2868627	2874489	3.496400	50.889061	86.778801
FBgn0031476	CG8813	chr2L	+	2869652	2870649	0.000000	0.000000	0.000000
STRG.195	-	chr2L	-	2868627	2874489	3.496400	50.889061	86.778801
FBgn0031478	CG8814	chr2L	+	2874890	2877168	1.154062	16.797029	28.643208
FBgn0031479	Prx6005	chr2L	-	2877091	2878232	1.420441	20.674097	35.254593
STRG.196	-	chr2L	+	2874888	2876408	1.236429	17.995855	30.687513
STRG.197	-	chr2L	-	2877631	2878211	1.854127	26.986267	46.018452
FBgn0051950	Sbat	chr2L	+	2878344	2879001	0.337386	6.703619	11.431376
FBgn0028970	betaggt-II	chr2L	+	2879112	2880708	1.246336	18.140049	30.933399
FBgn0024947	NTPase	chr2L	-	2880704	2885850	5.238044	99.283768	169.304077
FBgn0041111	lilli	chr2L	+	2885929	2954406	0.426354	6.205455	10.581881
FBti0063012	-	chr2L	-	2909337	2909363	0.481481	7.007812	11.950104
FBti0019112	-	chr2L	-	2933354	2935475	0.139022	2.023424	3.450453
STRG.198	-	chr2L	+	2878344	2879001	0.337386	6.703619	11.431376
STRG.199	-	chr2L	-	2880704	2885214	5.651316	98.899376	168.648605
STRG.200	-	chr2L	+	2890485	2951346	2.092959	30.462395	51.946133
STRG.201	-	chr2L	-	2909337	2909363	0.481481	7.007812	11.950104
STRG.202	-	chr2L	-	2933354	2935475	0.139022	2.023424	3.450453
STRG.203	-	chr2L	+	2951475	2952329	2.131250	31.019709	52.896496
FBgn0010263	Rbp9	chr2L	+	2954762	2968434	0.000000	0.000000	0.000000
FBgn0024920	Ts	chr2L	-	2968293	2969638	5.260773	90.723442	154.706558
STRG.204	-	chr2L	-	2968293	2969638	5.260773	90.723442	154.706558
FBgn0004584	Rrp1	chr2L	-	2969773	2972508	2.507644	36.498009	62.238396
STRG.205	-	chr2L	-	2970016	2971197	2.413511	35.127934	59.902065
FBgn0260639	gammaTub23C	chr2L	+	2972891	2974858	2.364865	34.419907	58.694698
FBgn0031483	CG9641	chr2L	-	2974859	2976862	1.566477	22.799604	38.879131
STRG.206	-	chr2L	-	2974859	2976862	1.566477	22.799604	38.879131
FBgn0031484	CG3165	chr2L	+	2977122	2978500	1.493575	21.738541	37.069740
FBgn0031485	CG9643	chr2L	-	2978411	2979288	1.197039	20.048477	34.187756
STRG.207	-	chr2L	+	2977122	2978500	1.493575	21.738541	37.069740
STRG.208	-	chr2L	-	2978411	2979288	1.197039	20.048477	34.187756
FBgn0250786	Chd1	chr2L	-	2979562	2987723	2.323077	33.811691	57.657543
STRG.209	-	chr2L	-	2983322	2987700	2.312786	33.661915	57.402126
FBgn0025109	Bem46	chr2L	+	2988116	2990075	0.604094	8.792409	14.993294
FBgn0002989	okr	chr2L	-	2989594	2992759	0.500695	7.287467	12.426985
STRG.210	-	chr2L	+	2988442	2989050	1.080292	15.723328	26.812275
FBgn0025681	CG3558	chr2L	+	2992870	2998726	4.323794	65.538437	111.759720
STRG.211	-	chr2L	+	2992973	2998726	4.486058	65.293236	111.341583
FBgn0031488	Ccdc85	chr2L	+	2999286	3016069	0.440049	6.404782	10.921783
FBti0063010	-	chr2L	+	3004458	3004518	0.000000	0.000000	0.000000
FBgn0031489	CG17224	chr2L	-	3016441	3018308	2.637920	54.119144	92.286911
STRG.212	-	chr2L	-	3016685	3018093	3.711986	54.026852	92.129524
FBgn0031490	CG17264	chr2L	+	3018508	3021506	1.203545	17.517239	29.871349
FBgn0031491	alpha4GT1	chr2L	-	3021309	3023141	1.204201	17.526787	29.887632
FBgn0031492	CG3542	chr2L	+	3023226	3026439	1.677908	24.421452	41.644787
FBgn0031493	Sf3b2	chr2L	-	3026252	3029168	2.715723	39.526539	67.402809
FBgn0031494	CG17219	chr2L	+	3029253	3030616	0.265762	3.868087	6.596072
FBgn0264996	asRNA:CR44147	chr2L	-	3030412	3030903	0.000000	0.000000	0.000000
FBgn0031495	GABPI	chr2L	+	3030539	3032300	2.390717	35.557213	60.634090
FBgn0031496	CG17258	chr2L	-	3032210	3035348	0.051694	0.752391	1.283018
STRG.213	-	chr2L	+	3019564	3021191	1.680458	24.458565	41.708076
STRG.214	-	chr2L	-	3021309	3023141	1.204201	17.526787	29.887632
STRG.215	-	chr2L	+	3023262	3025182	1.942968	28.279322	48.223438
STRG.216	-	chr2L	-	3026618	3028977	3.320513	48.329079	82.413376
STRG.217	-	chr2L	+	3030539	3032300	2.390717	35.557213	60.634090
FBgn0031497	SerRS	chr2L	-	3035493	3037403	8.458399	123.109474	209.932983
FBgn0031498	CG17260	chr2L	+	3037230	3038793	0.449825	7.243454	12.351931
FBgn0243513	cnir	chr2L	-	3038826	3039812	0.254879	3.709688	6.325962
STRG.218	-	chr2L	-	3035493	3037403	8.458399	123.109474	209.932983
STRG.219	-	chr2L	+	3037411	3038793	0.463485	7.243454	12.351931
FBgn0031500	CG17221	chr2L	+	3039976	3041890	0.129901	1.890671	3.224074
FBgn0042627	FASN2	chr2L	+	3043947	3056143	0.068006	0.989807	1.687873
FBgn0263847	snRNA:LU	chr2L	+	3046765	3046880	0.396552	5.771696	9.842211
FBgn0003934	snRNA:U5:23D	chr2L	+	3048701	3048831	0.000000	0.000000	0.000000
STRG.220	-	chr2L	+	3046765	3046880	0.396552	5.771696	9.842211
FBgn0283427	FASN1	chr2L	+	3056598	3068177	28.254316	535.892212	913.832581
STRG.221	-	chr2L	+	3056598	3068177	36.793552	535.519226	913.196472
FBgn0015600	toc	chr2L	-	3068345	3144786	0.526409	7.661726	13.065193
FBti0019113	-	chr2L	+	3073087	3078231	5.884604	85.674828	146.097382
FBgn0005779	PpD6	chr2L	+	3109672	3110998	0.000000	0.000000	0.000000
FBgn0031504	CG15403	chr2L	+	3128635	3129489	0.000000	0.000000	0.000000
STRG.222	-	chr2L	-	3071572	3080889	1.953704	28.435579	48.489899
STRG.223	-	chr2L	+	3073087	3078231	5.884604	85.674828	146.097382
FBgn0031505	ND-B14.5B	chr2L	-	3144953	3145848	3.753281	61.307999	104.545738
STRG.224	-	chr2L	-	3144953	3145848	3.753281	61.307999	104.545738
FBgn0011648	Mad	chr2L	-	3146056	3159643	1.488277	27.465174	46.835110
STRG.225	-	chr2L	-	3146452	3159643	1.887031	27.465174	46.835110
FBgn0260817	gkt	chr2L	+	3159950	3162399	0.508104	7.395303	12.610873
FBgn0051953	CR31953	chr2L	+	3162515	3163289	0.181119	2.636133	4.495278
FBgn0014906	Hydr2	chr2L	+	3163645	3169462	6.563178	109.758598	187.166336
STRG.226	-	chr2L	+	3163645	3169462	6.860959	109.758598	187.166336
FBgn0264744	CG44002	chr2L	-	3169820	3171092	0.058130	0.846065	1.442756
FBgn0264745	CR44003	chr2L	-	3171035	3172799	0.000000	0.000000	0.000000
FBti0063022	-	chr2L	-	3171381	3171417	0.000000	0.000000	0.000000
STRG.227	-	chr2L	-	3169820	3171092	0.058130	0.846065	1.442756
FBgn0085422	CG34393	chr2L	-	3175112	3200496	0.009054	0.131778	0.224715
FBti0019114	-	chr2L	-	3202794	3210165	1.304201	18.982256	32.369579
STRG.228	-	chr2L	-	3202794	3210165	1.304201	18.982256	32.369579
FBti0019115	-	chr2L	+	3251549	3259058	1.846295	26.872274	45.824066
STRG.229	-	chr2L	+	3251549	3259058	1.846295	26.872274	45.824066
FBgn0031514	OtopLb	chr2L	-	3275800	3280534	0.012834	0.186795	0.318533
FBgn0031515	CG9664	chr2L	-	3291245	3294706	0.023604	0.343549	0.585839
FBgn0031516	CG9663	chr2L	-	3294926	3303130	0.937622	13.646810	23.271282
STRG.230	-	chr2L	-	3294975	3296690	1.135910	16.532831	28.192684
STRG.231	-	chr2L	-	3297031	3297455	2.111717	30.735413	52.411697
FBgn0031518	CG3277	chr2L	+	3304100	3317418	0.049496	0.720400	1.228464
FBgn0031517	CG15406	chr2L	+	3309222	3311682	0.000000	0.000000	0.000000
FBgn0031519	Fign	chr2L	-	3316794	3319872	0.139171	2.025593	3.454151
FBgn0031522	CG3285	chr2L	+	3330928	3332876	0.000000	0.000000	0.000000
FBgn0031523	CG15408	chr2L	+	3332814	3334790	0.047284	0.688205	1.173564
FBgn0085423	GramD1B	chr2L	-	3358640	3373372	1.309183	19.054768	32.493229
STRG.232	-	chr2L	-	3359281	3363197	1.506754	21.930357	37.396835
STRG.233	-	chr2L	-	3363333	3364919	1.884907	27.434259	46.782394
STRG.234	-	chr2L	-	3365435	3371341	1.517313	22.084040	37.658905
FBgn0031529	CG9662	chr2L	-	3375832	3376737	1.475177	21.470764	36.613113
FBgn0016698	Ptpa	chr2L	+	3377002	3378590	0.977028	14.220352	24.249317
FBgn0031530	Pgant2	chr2L	-	3404460	3426719	0.577063	8.398981	14.322398
FBgn0031531	CG8840	chr2L	+	3410560	3411199	0.000000	0.000000	0.000000
FBgn0051952	CG31952	chr2L	+	3416693	3418068	0.000000	0.000000	0.000000
STRG.235	-	chr2L	-	3406088	3407145	1.276850	18.584173	31.690741
STRG.236	-	chr2L	-	3407508	3407910	1.331307	19.376778	33.042336
FBgn0031534	Snx1	chr2L	+	3449683	3452106	2.459073	35.791077	61.032890
STRG.237	-	chr2L	+	3450185	3451909	2.716797	39.542175	67.429466
FBgn0031535	CG12795	chr2L	+	3452466	3453755	1.616604	23.529190	40.123257
FBgn0031536	Cog3	chr2L	-	3453697	3457064	0.767911	11.176717	19.059145
STRG.238	-	chr2L	+	3452528	3453273	1.410030	20.522566	34.996197
STRG.239	-	chr2L	-	3454717	3455204	1.271889	18.511967	31.567612
FBgn0266670	Sec5	chr2L	+	3457302	3460367	1.153553	16.789621	28.630575
FBgn0031538	CG3246	chr2L	-	3460322	3461952	0.465255	6.771648	11.547383
STRG.240	-	chr2L	+	3458378	3460295	1.450296	21.108627	35.995579
FBgn0005616	msl-2	chr2L	-	3462218	3466112	0.980484	14.270653	24.335094
FBti0063035	-	chr2L	-	3462712	3463066	0.619718	9.019812	15.381073
FBgn0263526	mir-4971	chr2L	-	3463290	3463400	0.513514	7.474043	12.745145
FBtr0309607_df_nrg	-	chr2L	-	3463362	3463383	0.500000	7.277351	12.409736
FBgn0021967	ND-PDSW	chr2L	+	3466157	3467334	5.505420	87.551308	149.297256
STRG.241	-	chr2L	-	3462218	3466112	0.980484	14.442849	24.628733
STRG.242	-	chr2L	+	3466157	3467334	5.505420	87.551308	149.297256
FBgn0031540	Pif1	chr2L	-	3467342	3470004	0.423975	6.170830	10.522835
FBgn0261560	Thor	chr2L	+	3478434	3479612	10.852980	158.453720	270.203888
STRG.243	-	chr2L	+	3478434	3479612	10.852980	158.453720	270.203888
FBgn0031542	CG15414	chr2L	-	3480755	3491071	0.000000	0.000000	0.000000
FBgn0014396	tim	chr2L	-	3493986	3508119	0.000000	0.000000	0.000000
FBgn0286737	snoRNA:Or-CD16	chr2L	-	3504032	3504182	0.000000	0.000000	0.000000
FBgn0284253	LeuRS	chr2L	-	3510328	3514656	2.829181	41.177887	70.218773
STRG.244	-	chr2L	-	3511113	3514642	3.332290	48.500488	82.705673
FBgn0031544	CG17593	chr2L	+	3514872	3517264	3.575327	52.037819	88.737724
STRG.245	-	chr2L	+	3514872	3517264	3.575327	52.037819	88.737724
FBgn0031545	CG3213	chr2L	-	3517273	3519651	0.031106	0.452739	0.772034
STRG.246	-	chr2L	-	3517273	3519651	0.031106	0.452739	0.772034
FBgn0031546	CG8851	chr2L	+	3519677	3522555	0.000000	0.000000	0.000000
FBgn0031547	Sr-CIV	chr2L	-	3522521	3524056	0.372662	5.423985	9.249273
FBgn0031548	CG8852	chr2L	+	3525131	3527588	0.183486	2.670584	4.554025
FBgn0031549	Spindly	chr2L	-	3527387	3530317	0.878883	12.791881	21.813412
STRG.247	-	chr2L	-	3528373	3528896	1.036638	15.087957	25.728807
