Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.128	-	chr2L	+	1729887	1731070	2.493243	38.570400	61.907898
FBgn0264494	CG17646	chr2L	+	1732524	1750612	0.127642	1.974618	3.169386
FBgn0027597	CG17712	chr2L	-	1750687	1752122	1.231894	19.057367	30.588261
STRG.129	-	chr2L	-	1750687	1752122	1.231894	19.057367	30.588261
FBti0019108	-	chr2L	-	1801273	1806792	0.871065	13.559432	21.763733
STRG.130	-	chr2L	-	1801273	1806792	0.871065	13.559432	21.763733
FBgn0051663	CG31663	chr2L	-	1858609	1881480	0.019236	0.297580	0.477635
FBgn0031372	CG7295	chr2L	+	1869803	1871032	0.000000	0.000000	0.000000
FBgn0264884	lncRNA:CR44075	chr2L	+	1872693	1873511	0.000000	0.000000	0.000000
FBgn0031374	Wdr62	chr2L	+	1884622	1944289	0.178196	2.756687	4.424655
FBgn0011859	tRNA:Gly-GCC-1-1	chr2L	-	1938089	1938159	0.000000	0.000000	0.000000
STRG.131	-	chr2L	+	1936628	1938569	1.469066	22.726410	36.477306
STRG.132	-	chr2L	+	1941596	1941995	1.250000	19.337465	31.037838
FBgn0267972	Der-1	chr2L	+	1973957	1975413	4.294449	75.899559	121.823517
FBgn0031377	CG15356	chr2L	-	1975463	1980755	0.871099	13.475878	21.629623
STRG.133	-	chr2L	+	1973957	1975413	4.294449	75.899559	121.823517
STRG.134	-	chr2L	-	1976173	1979163	1.158549	17.922722	28.767084
FBgn0031378	CG15362	chr2L	+	1981176	1982099	0.405904	6.279324	10.078706
FBgn0031379	CG7289	chr2L	+	1982217	1984514	2.716901	42.030388	67.461388
FBgn0001125	Got2	chr2L	-	1984512	1987758	5.392734	91.847435	147.420868
STRG.135	-	chr2L	+	1982217	1984514	2.716901	42.030388	67.461388
STRG.136	-	chr2L	-	1984512	1987758	5.937143	91.847435	147.420868
FBgn0031381	Npc2a	chr2L	+	1988290	1988940	30.499231	471.822296	757.304199
STRG.137	-	chr2L	+	1988290	1988940	30.499231	471.822296	757.304199
FBgn0262148	lncRNA:CR42874	chr2L	+	1989450	1990894	0.053857	0.833166	1.337284
FBgn0031384	CG4238	chr2L	+	2009859	2030788	0.044420	0.687176	1.102961
FBgn0051939	tRNA:Gln-CTG-2-4	chr2L	-	2010646	2010717	0.000000	0.000000	0.000000
FBgn0051940	tRNA:Gln-CTG-3-1	chr2L	-	2010869	2010940	0.000000	0.000000	0.000000
FBgn0051669	tRNA:Gln-CTG-2-5	chr2L	-	2013179	2013250	0.000000	0.000000	0.000000
FBgn0286732	snoRNA:Or-CD14	chr2L	-	2014449	2014575	0.000000	0.000000	0.000000
FBgn0259192	CG42296	chr2L	-	2032519	2036041	0.000000	0.000000	0.000000
FBgn0259230	lectin-22C	chr2L	-	2036409	2037265	0.000000	0.000000	0.000000
FBgn0003557	Su(dx)	chr2L	+	2037714	2044372	1.735783	26.852516	43.099960
STRG.138	-	chr2L	+	2040217	2044274	2.606405	40.321014	64.717743
FBgn0028952	Kebab	chr2L	+	2045494	2048054	0.131696	2.037333	3.270047
FBgn0053516	dpr3	chr2L	-	2058790	2109878	0.773418	11.964755	19.204178
FBgn0031388	CG12674	chr2L	+	2079919	2081286	0.000000	0.000000	0.000000
FBgn0266043	lncRNA:CR44808	chr2L	+	2082031	2082347	0.000000	0.000000	0.000000
FBgn0264864	lncRNA:CR44055	chr2L	+	2083362	2084419	0.000000	0.000000	0.000000
FBti0060681	-	chr2L	-	2100430	2109522	0.006483	0.100292	0.160975
STRG.139	-	chr2L	-	2059271	2067161	1.217883	18.840616	30.240364
STRG.140	-	chr2L	-	2100430	2109522	0.006483	0.100292	0.160975
FBti0019109	-	chr2L	-	2112168	2119774	0.008729	0.135037	0.216743
STRG.141	-	chr2L	-	2112168	2119774	0.008729	0.135037	0.216743
FBgn0031389	CG4259	chr2L	-	2127309	2129237	4.027852	85.510971	137.250443
STRG.142	-	chr2L	-	2127309	2129237	4.027852	85.510971	137.250443
FBgn0004507	GlyP	chr2L	+	2130813	2137296	3.656807	56.570702	90.799507
STRG.143	-	chr2L	+	2130817	2134967	4.867632	75.302139	120.864616
STRG.144	-	chr2L	+	2135038	2136876	3.873360	59.920773	96.176575
FBgn0031390	tho2	chr2L	-	2137350	2145187	2.009808	31.091675	49.904079
STRG.145	-	chr2L	-	2137878	2141068	2.730744	42.244534	67.805115
STRG.146	-	chr2L	-	2141801	2143392	2.043449	31.612101	50.739388
STRG.147	-	chr2L	-	2144135	2145066	1.381599	21.373299	34.305477
FBgn0031391	CG11723	chr2L	-	2145297	2147275	0.599371	9.272253	14.882545
FBgn0027509	TBCD	chr2L	+	2147518	2151664	2.433504	37.646240	60.424564
STRG.148	-	chr2L	+	2147518	2151664	2.433504	37.646240	60.424564
FBgn0031392	AIF	chr2L	+	2151754	2155389	1.144671	17.708029	28.422491
STRG.149	-	chr2L	+	2151928	2152350	1.097923	16.984840	27.261724
STRG.150	-	chr2L	+	2153288	2155219	1.472314	22.776657	36.557957
FBgn0031393	CG15382	chr2L	+	2155753	2156790	0.000000	0.000000	0.000000
FBgn0000097	aop	chr2L	-	2156484	2178754	1.057015	45.127239	72.432037
STRG.151	-	chr2L	-	2156484	2178754	2.465211	45.079945	72.356125
FBgn0265017	lncRNA:CR43751	chr2L	+	2181962	2185495	0.006461	0.099951	0.160428
FBgn0266828	lncRNA:CR45290	chr2L	-	2188620	2189405	0.123746	1.914347	3.072647
FBgn0031395	CG10874	chr2L	-	2189914	2192386	1.266526	19.699047	31.618196
FBgn0264874	asRNA:CR44065	chr2L	+	2190191	2191272	1.461439	22.608421	36.287926
STRG.152	-	chr2L	-	2189914	2192386	1.267618	19.699047	31.618196
STRG.153	-	chr2L	+	2190191	2191272	1.461439	22.608421	36.287926
FBgn0053124	CG33124	chr2L	-	2206525	2209102	0.160936	2.489676	3.996084
FBgn0031397	CG15385	chr2L	-	2209574	2212571	0.014042	0.217229	0.348667
FBgn0010288	Uch	chr2L	-	2212738	2214211	4.068562	62.940540	101.023499
STRG.154	-	chr2L	-	2212738	2214211	4.068562	62.940540	101.023499
FBgn0085203	CG34174	chr2L	+	2214266	2215167	0.204167	3.158458	5.069522
FBgn0031398	daed	chr2L	-	2214972	2216311	0.315175	4.875749	7.825881
FBgn0040715	CG15386	chr2L	-	2216503	2217246	0.639653	9.895415	15.882757
FBgn0259717	CG42371	chr2L	-	2216503	2217246	0.639653	9.895415	15.882757
FBgn0031399	mio	chr2L	+	2217290	2220625	0.895129	13.847622	22.226295
FBgn0031401	papi	chr2L	+	2220748	2225544	1.227077	28.169691	45.214111
STRG.155	-	chr2L	+	2217689	2219715	1.073586	16.608345	26.657431
STRG.156	-	chr2L	+	2222089	2225544	1.799657	27.840645	44.685970
FBgn0031403	CG15387	chr2L	-	2225545	2226294	0.784993	12.143821	19.491589
FBgn0267378	sau	chr2L	+	2226342	2231099	3.672727	69.340248	111.295433
FBgn0264945	asRNA:CR44114	chr2L	-	2226753	2227604	0.000000	0.000000	0.000000
FBgn0262126	Sec24CD	chr2L	-	2231106	2236844	3.246116	50.217323	80.601936
FBgn0264946	asRNA:CR44115	chr2L	+	2236347	2237022	0.000000	0.000000	0.000000
STRG.157	-	chr2L	+	2226342	2231099	3.672727	69.340248	111.295433
STRG.158	-	chr2L	-	2231904	2234857	4.190115	64.820969	104.041687
FBgn0264979	CG4267	chr2L	+	2242378	2245274	0.148946	2.304191	3.698370
FBgn0262106	lncRNA:CR42859	chr2L	+	2245230	2247383	0.035171	0.544094	0.873305
FBti0019110	-	chr2L	-	2294097	2299243	5.950180	92.071365	147.780289
STRG.159	-	chr2L	-	2294097	2299243	5.950180	92.071365	147.780289
FBgn0031412	CG16995	chr2L	+	2307948	2308872	0.000000	0.000000	0.000000
FBgn0031413	CG9967	chr2L	-	2308761	2357356	0.266966	4.129957	6.628838
FBgn0031414	eys	chr2L	+	2311680	2358944	0.013088	0.202471	0.324979
FBgn0014010	Rab5	chr2L	-	2359142	2365273	2.515521	38.915043	62.461067
STRG.160	-	chr2L	-	2360643	2364926	7.630911	130.529526	209.508041
FBgn0261647	Axud1	chr2L	+	2365345	2370137	0.757063	11.711743	18.798079
STRG.161	-	chr2L	+	2366339	2369653	1.005913	15.561447	24.977093
FBgn0031418	CG3609	chr2L	-	2372455	2374627	3.914223	71.048912	114.037933
STRG.162	-	chr2L	-	2372455	2374627	4.282714	70.629257	113.364365
FBgn0031419	CG15390	chr2L	+	2374713	2375697	0.119483	1.848399	2.966795
FBgn0266317	asRNA:CR44982	chr2L	-	2374955	2375582	0.202186	3.127812	5.020333
FBgn0031420	Atxn7	chr2L	+	2375841	2380506	0.577695	8.936927	14.344323
FBgn0264672	Eogt	chr2L	+	2381097	2383073	0.826110	12.779900	20.512535
FBgn0031422	PIG-Wa	chr2L	+	2383202	2384747	0.147354	2.279562	3.658840
FBgn0031428	CG9886	chr2L	+	2420830	2424647	0.028974	0.448227	0.719432
FBgn0266217	lncRNA:CR44912	chr2L	-	2427050	2427881	0.088942	1.375930	2.208454
STRG.163	-	chr2L	-	2427050	2427881	0.088942	1.375930	2.208454
FBgn0000490	dpp	chr2L	+	2428372	2459823	0.136951	2.118628	3.400530
FBgn0264978	Slh	chr2L	-	2488197	2492671	1.068009	16.522070	26.518951
STRG.164	-	chr2L	-	2491545	2492518	2.500593	38.684105	62.090401
FBgn0011818	oaf	chr2L	+	2492955	2498846	0.704623	10.900498	17.495979
FBgn0031432	Cyp309a1	chr2L	-	2562483	2564830	0.037056	0.573255	0.920111
FBgn0041337	Cyp309a2	chr2L	-	2564886	2573037	0.000000	0.000000	0.000000
FBti0019749	-	chr2L	+	2565593	2571603	1.059614	16.392199	26.310503
STRG.165	-	chr2L	+	2565593	2571603	1.059614	16.392199	26.310503
FBgn0026778	Rad1	chr2L	-	2573436	2575052	0.392857	6.077487	9.754745
FBgn0085343	Sws1	chr2L	-	2573436	2575052	0.392857	6.077487	9.754745
FBgn0031434	insv	chr2L	-	2575280	2576997	0.044740	0.692127	1.110906
FBgn0031435	Elba2	chr2L	+	2577687	2579179	0.074347	1.150146	1.846056
FBgn0031436	ND-B17.2	chr2L	-	2579201	2580172	4.608459	71.292732	114.429283
FBgn0031437	Arpc5	chr2L	+	2580292	2581423	3.764486	60.572754	97.223045
FBgn0026479	Drp1	chr2L	-	2581281	2585430	3.137727	48.540550	77.910606
STRG.166	-	chr2L	+	2577687	2579179	0.074347	1.150146	1.846056
STRG.167	-	chr2L	-	2579275	2579796	7.428916	114.925133	184.461990
STRG.168	-	chr2L	+	2580292	2581423	3.764486	60.572754	97.223045
STRG.169	-	chr2L	-	2581930	2585404	3.751332	58.033005	93.146591
FBgn0051690	CG31690	chr2L	+	2677734	2719431	0.011392	0.176234	0.282866
FBgn0031446	Trf5	chr2L	-	2695330	2696437	0.000000	0.000000	0.000000
FBti0060718	-	chr2L	-	2713414	2713444	0.000000	0.000000	0.000000
FBgn0031449	CG31689	chr2L	+	2725674	2739830	0.582653	9.013626	14.467432
FBtr0309710_df_nrg	-	chr2L	+	2737568	2737589	0.000000	0.000000	0.000000
FBgn0263564	mir-4914	chr2L	+	2737568	2737661	0.000000	0.000000	0.000000
STRG.170	-	chr2L	+	2730283	2736427	1.088435	16.838060	27.026136
STRG.171	-	chr2L	+	2737671	2738358	2.645914	40.932220	65.698761
STRG.172	-	chr2L	+	2739137	2739829	1.400636	21.667799	34.778172
FBgn0031450	Hrs	chr2L	+	2739986	2743377	2.586579	40.014309	64.225456
FBgn0031451	CG9961	chr2L	-	2743375	2744934	0.025694	0.397485	0.637989
FBgn0031452	Cwc25	chr2L	+	2745098	2746944	1.084837	16.782398	26.936796
FBgn0250906	Pgk	chr2L	-	2746880	2753068	6.245489	136.370392	218.882950
FBgn0031453	Bacc	chr2L	+	2752445	2757975	2.398823	37.109726	59.563423
FBgn0265997	lncRNA:CR44772	chr2L	-	2757940	2758176	0.000000	0.000000	0.000000
STRG.173	-	chr2L	+	2740537	2743228	3.131269	48.440643	77.750259
STRG.174	-	chr2L	+	2745329	2746009	1.483037	22.942543	36.824211
STRG.175	-	chr2L	-	2746880	2748487	8.644328	134.118210	215.268066
STRG.176	-	chr2L	+	2752818	2756153	11.017583	170.441696	273.569580
FBgn0031455	Snapin	chr2L	-	2758427	2759677	1.557154	24.089130	38.664555
FBgn0031454	HemK2	chr2L	-	2758427	2759677	1.557154	24.089130	38.664555
STRG.177	-	chr2L	-	2758427	2759677	1.557154	24.089130	38.664555
FBgn0031456	Tnpo-SR	chr2L	+	2759924	2763889	0.531300	8.219196	13.192323
FBgn0031457	Snx21	chr2L	-	2763416	2765665	1.357915	29.414436	47.212002
STRG.178	-	chr2L	-	2764078	2765665	1.669825	25.832146	41.462208
FBgn0031458	aph-1	chr2L	+	2766233	2767281	3.382828	52.332256	83.996536
FBgn0026324	Taf10b	chr2L	-	2767286	2767845	1.783929	27.597332	44.295441
FBgn0028398	Taf10	chr2L	+	2767890	2768612	1.998494	30.916649	49.623146
FBgn0019830	colt	chr2L	-	2768590	2770069	2.169595	34.281631	55.024151
FBgn0031459	HINT1	chr2L	+	2770135	2770904	9.176305	166.917145	267.912445
FBgn0031460	CG15399	chr2L	-	2770884	2771776	0.358010	5.538404	8.889485
STRG.179	-	chr2L	+	2766233	2767281	3.382828	52.332256	83.996536
STRG.180	-	chr2L	-	2767286	2767845	1.783929	27.597332	44.295441
STRG.181	-	chr2L	+	2767890	2768612	1.998494	30.916649	49.623146
STRG.182	-	chr2L	-	2768590	2770069	2.169595	34.281631	55.024151
STRG.183	-	chr2L	+	2770135	2770904	9.176305	166.917145	267.912445
FBgn0004242	Syt1	chr2L	-	2772327	2799979	0.000000	0.000000	0.000000
FBti0019750	-	chr2L	+	2772653	2779175	0.877272	13.571374	21.782902
FBgn0264369	lncRNA:CR43821	chr2L	+	2797832	2798321	0.000003	0.000046	0.000074
STRG.184	-	chr2L	+	2772653	2779175	0.877272	13.571374	21.782902
FBgn0031461	daw	chr2L	+	2805261	2812376	0.863538	13.358910	21.441881
STRG.185	-	chr2L	+	2809210	2810636	1.259711	19.487694	31.278965
FBgn0031470	CG18557	chr2L	-	2844601	2845734	0.516309	7.987287	12.820093
FBgn0031471	CG3117	chr2L	-	2845926	2847212	0.030403	0.470334	0.754915
FBgn0031472	CG2983	chr2L	+	2847632	2848997	0.000000	0.000000	0.000000
FBgn0031473	CG3104	chr2L	-	2848989	2855778	0.013219	0.204498	0.328231
FBgn0015521	RpS21	chr2L	+	2856070	2857029	87.573631	2301.734619	3694.427734
FBgn0031474	CG2991	chr2L	+	2857164	2868548	2.175544	62.516048	100.342155
STRG.186	-	chr2L	+	2856070	2857029	90.143028	2301.734619	3694.427734
STRG.187	-	chr2L	+	2857164	2868548	2.211602	62.516090	100.342224
FBgn0051694	CG31694	chr2L	-	2868627	2874489	3.364911	52.055084	83.551651
FBgn0031476	CG8813	chr2L	+	2869652	2870649	0.000000	0.000000	0.000000
STRG.188	-	chr2L	-	2868806	2869541	3.649701	56.460777	90.623062
STRG.189	-	chr2L	-	2871005	2874418	3.822086	59.127567	94.903427
FBgn0031478	CG8814	chr2L	+	2874890	2877168	1.149020	17.775307	28.530478
FBgn0031479	Prx6005	chr2L	-	2877091	2878232	1.371661	21.219557	34.058712
STRG.190	-	chr2L	+	2874960	2876336	1.632962	25.261879	40.546886
STRG.191	-	chr2L	-	2877628	2878188	1.854291	28.685831	46.042545
FBgn0051950	Sbat	chr2L	+	2878344	2879001	1.118541	23.622200	37.915104
FBgn0028970	betaggt-II	chr2L	+	2879112	2880708	1.078158	16.679075	26.770954
FBgn0024947	NTPase	chr2L	-	2880704	2885850	5.090292	104.122665	167.123367
FBgn0041111	lilli	chr2L	+	2885929	2954406	0.315946	4.887676	7.845025
FBti0063012	-	chr2L	-	2909337	2909363	0.000000	0.000000	0.000000
FBti0019112	-	chr2L	-	2933354	2935475	0.222904	3.448319	5.534767
STRG.192	-	chr2L	+	2878344	2879001	1.118541	23.622200	37.915104
STRG.193	-	chr2L	+	2879112	2880708	1.078158	16.679075	26.770954
STRG.194	-	chr2L	-	2880704	2885214	5.893511	103.598167	166.281525
STRG.195	-	chr2L	-	2933354	2935475	0.222904	3.448319	5.534767
STRG.196	-	chr2L	+	2948206	2951550	1.923875	29.762293	47.770336
STRG.197	-	chr2L	+	2951921	2952330	1.558739	24.113649	38.703911
FBgn0010263	Rbp9	chr2L	+	2954762	2968434	0.000000	0.000000	0.000000
FBgn0024920	Ts	chr2L	-	2968293	2969638	5.139673	94.208870	151.211105
FBgn0004584	Rrp1	chr2L	-	2969773	2972508	4.057624	64.365898	103.311279
STRG.198	-	chr2L	-	2968293	2969638	5.139673	94.208870	151.211105
STRG.199	-	chr2L	-	2969773	2972508	4.057624	64.365898	103.311279
FBgn0260639	gammaTub23C	chr2L	+	2972891	2974858	2.411351	37.303535	59.874496
FBgn0031483	CG9641	chr2L	-	2974859	2976862	1.616141	25.001656	40.129219
STRG.200	-	chr2L	-	2974859	2976862	1.616141	25.001656	40.129219
FBgn0031484	CG3165	chr2L	+	2977122	2978500	1.533636	23.874592	38.320210
FBgn0031485	CG9643	chr2L	-	2978411	2979288	1.593394	28.171085	45.216343
STRG.201	-	chr2L	+	2977122	2978500	1.533636	23.874592	38.320210
STRG.202	-	chr2L	-	2978411	2979288	1.593394	28.171085	45.216343
FBgn0250786	Chd1	chr2L	-	2979562	2987723	1.779589	27.530195	44.187675
STRG.203	-	chr2L	-	2980485	2985541	1.959154	30.308060	48.646324
STRG.204	-	chr2L	-	2985651	2987702	1.384949	21.425123	34.388657
FBgn0025109	Bem46	chr2L	+	2988116	2990075	1.532164	23.702536	38.044048
FBgn0002989	okr	chr2L	-	2989594	2992759	0.342220	5.294134	8.497416
STRG.205	-	chr2L	+	2988116	2990075	1.532164	23.702536	38.044048
FBgn0025681	CG3558	chr2L	+	2992870	2998726	3.010155	46.567017	74.742966
STRG.206	-	chr2L	+	2993094	2994395	3.180617	49.204063	78.975578
STRG.207	-	chr2L	+	2994674	2998602	3.361368	52.204277	83.791115
FBgn0031488	Ccdc85	chr2L	+	2999286	3016069	0.304814	4.715465	7.568614
FBti0063010	-	chr2L	+	3004458	3004518	0.000000	0.000000	0.000000
FBgn0031489	CG17224	chr2L	-	3016441	3018308	3.946100	61.046059	97.982727
STRG.208	-	chr2L	-	3016626	3017903	5.657390	87.519669	140.474518
FBgn0031490	CG17264	chr2L	+	3018508	3021506	1.630279	25.220371	40.480270
FBgn0031491	alpha4GT1	chr2L	-	3021309	3023141	1.245624	19.603720	31.465193
FBgn0031492	CG3542	chr2L	+	3023226	3026439	1.650379	25.531317	40.979359
FBgn0031493	Sf3b2	chr2L	-	3026252	3029168	2.242176	34.686401	55.673836
FBgn0031494	CG17219	chr2L	+	3029253	3030616	0.501995	7.765850	12.464672
FBgn0264996	asRNA:CR44147	chr2L	-	3030412	3030903	0.000000	0.000000	0.000000
FBgn0031495	GABPI	chr2L	+	3030539	3032300	3.967685	62.951389	101.040901
FBgn0031496	CG17258	chr2L	-	3032210	3035348	0.038771	0.599786	0.962694
FBgn0031497	SerRS	chr2L	-	3035493	3037403	9.462585	146.387207	234.960587
FBgn0031498	CG17260	chr2L	+	3037230	3038793	0.929825	15.914379	25.543571
STRG.209	-	chr2L	+	3019510	3020143	2.020797	31.261675	50.176937
STRG.210	-	chr2L	-	3021309	3023141	1.245624	19.603720	31.465193
STRG.211	-	chr2L	+	3023320	3025628	1.728981	26.747290	42.931065
STRG.212	-	chr2L	+	3025688	3026390	1.750390	27.078485	43.462658
STRG.213	-	chr2L	-	3026520	3027278	3.051724	47.210087	75.775131
STRG.214	-	chr2L	-	3028382	3029156	2.701950	41.799091	67.090149
STRG.215	-	chr2L	+	3029253	3030616	0.501995	7.765850	12.464672
STRG.216	-	chr2L	+	3030539	3032300	3.967685	62.951389	101.040901
STRG.217	-	chr2L	-	3035493	3037403	9.462585	146.387207	234.960587
STRG.218	-	chr2L	+	3037411	3038793	0.958062	15.914379	25.543571
FBgn0243513	cnir	chr2L	-	3038826	3039812	0.123995	1.918199	3.078829
FBgn0031500	CG17221	chr2L	+	3039976	3041890	0.301931	4.670865	7.497028
FBgn0031501	CG17261	chr2L	+	3042551	3043593	0.042578	0.658680	1.057223
FBgn0042627	FASN2	chr2L	+	3043947	3056143	0.059184	0.915575	1.469555
FBgn0263847	snRNA:LU	chr2L	+	3046765	3046880	0.000000	0.000000	0.000000
FBgn0003934	snRNA:U5:23D	chr2L	+	3048701	3048831	0.000000	0.000000	0.000000
FBgn0283427	FASN1	chr2L	+	3056598	3068177	33.404430	673.512756	1081.029907
FBgn0015600	toc	chr2L	-	3068345	3144786	0.389080	6.019057	9.660962
FBti0019113	-	chr2L	+	3073087	3078231	7.221873	111.744423	179.356766
FBgn0005779	PpD6	chr2L	+	3109672	3110998	0.000031	0.000480	0.000770
FBgn0031504	CG15403	chr2L	+	3128635	3129489	0.000000	0.000000	0.000000
STRG.219	-	chr2L	+	3056598	3068177	43.527256	673.365417	1080.793579
STRG.220	-	chr2L	-	3070831	3071758	1.611111	24.923843	40.004322
STRG.221	-	chr2L	+	3073087	3078231	7.221873	111.744423	179.356766
FBgn0031505	ND-B14.5B	chr2L	-	3144953	3145848	4.202100	88.490273	142.032394
STRG.222	-	chr2L	-	3144953	3145848	4.202100	88.490273	142.032394
FBgn0011648	Mad	chr2L	-	3146056	3159643	1.551876	30.260010	48.569202
STRG.223	-	chr2L	-	3146452	3159643	1.912672	29.588984	47.492165
FBgn0260817	gkt	chr2L	+	3159950	3162399	0.591624	9.152407	14.690184
FBgn0051953	CR31953	chr2L	+	3162515	3163289	0.362242	5.603874	8.994567
FBgn0014906	Hydr2	chr2L	+	3163645	3169462	4.904795	87.038383	139.702026
STRG.224	-	chr2L	+	3163645	3169462	5.127333	87.038383	139.702026
FBgn0264744	CG44002	chr2L	-	3169820	3171092	0.201885	3.123155	5.012859
FBgn0264745	CR44003	chr2L	-	3171035	3172799	0.000000	0.000000	0.000000
FBti0063022	-	chr2L	-	3171381	3171417	0.000000	0.000000	0.000000
STRG.225	-	chr2L	-	3169820	3171092	0.201885	3.123155	5.012859
FBti0019114	-	chr2L	-	3202794	3210165	1.529711	23.765312	38.144806
FBgn0266875	lncRNA:CR45336	chr2L	+	3210515	3211156	0.000000	0.000000	0.000000
STRG.226	-	chr2L	-	3202794	3210165	1.529711	23.765312	38.144806
FBti0019115	-	chr2L	+	3251549	3259058	2.042852	31.602863	50.724564
STRG.227	-	chr2L	+	3251549	3259058	2.042852	31.602863	50.724564
FBgn0031515	CG9664	chr2L	-	3291245	3294706	0.023604	0.365153	0.586094
FBgn0031516	CG9663	chr2L	-	3294926	3303130	1.557479	24.094158	38.672626
STRG.228	-	chr2L	-	3294976	3297388	2.025253	31.330610	50.287579
FBgn0031518	CG3277	chr2L	+	3304100	3317418	0.053237	0.823575	1.321889
FBgn0031517	CG15406	chr2L	+	3309222	3311682	0.112394	1.738732	2.790773
FBgn0031519	Fign	chr2L	-	3316794	3319872	0.125212	1.937026	3.109048
FBgn0020445	E23	chr2L	-	3334875	3354829	0.000000	0.000000	0.000000
FBgn0085423	GramD1B	chr2L	-	3358640	3373372	1.253159	19.386335	31.116278
STRG.229	-	chr2L	-	3360594	3363160	2.355556	36.440388	58.489094
STRG.230	-	chr2L	-	3363342	3363720	1.921824	29.730564	47.719410
STRG.231	-	chr2L	-	3365440	3368180	2.049545	31.706408	50.890759
FBgn0031529	CG9662	chr2L	-	3375832	3376737	2.692671	41.655548	66.859749
FBgn0016698	Ptpa	chr2L	+	3377002	3378590	1.108399	17.146902	27.521847
STRG.232	-	chr2L	+	3377900	3378566	1.256014	19.430502	31.187168
FBgn0031530	Pgant2	chr2L	-	3404460	3426719	0.420140	6.499554	10.432190
FBgn0031531	CG8840	chr2L	+	3410560	3411199	0.000000	0.000000	0.000000
FBgn0051952	CG31952	chr2L	+	3416693	3418068	0.000000	0.000000	0.000000
FBgn0031534	Snx1	chr2L	+	3449683	3452106	2.039448	31.550205	50.640045
STRG.233	-	chr2L	+	3449717	3451447	2.492847	38.564274	61.898064
FBgn0031535	CG12795	chr2L	+	3452466	3453755	1.477612	22.858618	36.689507
FBgn0031536	Cog3	chr2L	-	3453697	3457064	0.689420	10.665308	17.118484
STRG.234	-	chr2L	+	3452481	3453268	1.738889	26.900564	43.177086
STRG.235	-	chr2L	-	3455577	3456170	1.081331	16.728163	26.849741
FBgn0266670	Sec5	chr2L	+	3457302	3460367	0.920624	14.242028	22.859343
FBgn0031538	CG3246	chr2L	-	3460322	3461952	0.608868	9.419172	15.118357
STRG.236	-	chr2L	+	3458292	3460308	1.129082	17.466867	28.035412
FBgn0005616	msl-2	chr2L	-	3462218	3466112	1.187614	18.372355	29.488777
FBti0063035	-	chr2L	-	3462712	3463066	0.211268	3.268310	5.245842
FBgn0263526	mir-4971	chr2L	-	3463290	3463400	1.009009	15.609342	25.053967
FBtr0309607_df_nrg	-	chr2L	-	3463362	3463383	1.772727	27.424040	44.017292
FBgn0021967	ND-PDSW	chr2L	+	3466157	3467334	5.990515	101.174919	162.392059
STRG.237	-	chr2L	-	3462218	3466112	1.187614	18.591146	29.839951
STRG.238	-	chr2L	+	3466157	3467334	5.990515	101.174919	162.392059
FBgn0031540	Pif1	chr2L	-	3467342	3470004	0.238989	3.697153	5.934162
FBgn0264549	lncRNA:CR43928	chr2L	+	3476343	3477648	0.059629	0.922459	1.480604
FBgn0261560	Thor	chr2L	+	3478434	3479612	6.675497	103.844368	166.676697
STRG.239	-	chr2L	+	3478434	3479612	6.675497	103.844368	166.676697
FBgn0284253	LeuRS	chr2L	-	3510328	3514656	2.966192	45.886909	73.651352
STRG.240	-	chr2L	-	3511102	3512841	2.622328	40.567345	65.113113
STRG.241	-	chr2L	-	3512907	3514642	3.980883	61.584152	98.846405
FBgn0031544	CG17593	chr2L	+	3514872	3517264	3.120633	48.276104	77.486160
STRG.242	-	chr2L	+	3515715	3517100	3.325967	51.452621	82.584663
FBgn0031546	CG8851	chr2L	+	3519677	3522555	0.000000	0.000000	0.000000
FBgn0031547	Sr-CIV	chr2L	-	3522521	3524056	0.369784	5.720549	9.181837
